100,Speaker,"They sit on stands about 8 '' high , and are pretty close to being in the corners on one of the long walls ."
100,Speaker,"I am sure that if I had spent more and gone with bigger , floor-standing units from Klipsch , I would be even more impressed , but frankly , these get the job done and do n't seem to break a sweat ."
100,Speaker,"Most of our listening is at modest volumes , but I have turned them up on some demanding tracks and they do n't flinch ."
100,Speaker,Even the bass is pretty impressive from such rather small drivers .
100,Speaker,"My only wish would be that these would 've been made in the USA rather than China , but at least the company is still mostly based here ."
100,Speaker,"I tried to use these with my laptop -LRB- Dell Inspiron 1720 -RRB- but could n't get rid of the buzzing noise others have mentioned , no matter how far I moved them from the computer or where I plugged them in ."
100,Speaker,"I took them to a different room and tested them with my mp3 player , where they worked fine and sounded pretty good ."
100,Speaker,"So -- before ordering , consider what you will use them for ."
100,Speaker,This little speaker has dynamite sound !!
100,Speaker,I should have ordered two .
100,Speaker,"My only complaint , is that the cord is not long enough ."
100,Speaker,I use it for my tablet .
100,Speaker,These stands are about 3 feet high with my Onkyo Surrounds attached .
100,Speaker,"Excellent heavy build quality , and the stands are not imposing and blend fairly well into the rest of my furniture ."
100,Speaker,Wire runs through the body of the stand - giving it a very clean look .
100,Speaker,I used the double sided tape along the base for mine and it seems to be pretty secure .
100,Speaker,"I 'm also running in-wall rated insulated 14 gauge speaker wire , and the stands accommodate this thick wire perfectly , even through the groove in the bottom of the base ."
100,Speaker,"I 'm very happy with these , I 'll probably buy 2 more for the front channels ."
100,Speaker,One thing to consider is that these stands are not height adjustable and the speakers will not angle down .
100,Speaker,So be mindful of your seating height before purchasing this .
100,Speaker,Pros : - Big crisp screen 1920x1080 resolution - Under $ 200 - Decent sounding speakers Cons : Volume adjustment is a little annoying but not really a big problem since windows has volume controls .
100,Speaker,"I got mine quick , everything works fine , botta boom botta bing ."
100,Speaker,I do wish they came with mounting screws for the speakers .
100,Speaker,The main problems for me is that the dsub cord from the sub to the control station is too short .
100,Speaker,"That and for the center speaker , when I mount it on the wall its so top heavy that it falls forward , leaning out about and inch from the wall ."
100,Speaker,"I 'm trying to find some bigger screws to get it flush , but the screws attach at the bottom so there 's no support for the top of the speaker which hangs ."
100,Speaker,"Thats pretty much it , the speakers rock , the control station and remote are nifty , and the sub is powerful ."
100,Speaker,Great speakers overall .
100,Speaker,"I 'm a college kid , recreational audiophile and bass fanatic , studying engineering ."
100,Speaker,I started off building a custom sub encloser with dual Kicker CompVR 12 '' subs driven by a 1200W Sony amp .
100,Speaker,I have n't stopped searching for great sound since .
100,Speaker,"I 'm running a pair of these off an H\/K AVR240 , combined with a JBL EC35 center , a JBL S120PII 400w sub , and two sets of E30 surrounds ."
100,Speaker,I 'm big on trying anything before I buy it .
100,Speaker,I was able to listen to these and the E80s -LRB- the dual 6 '' floorstandings -RRB- at a local audio store before they were discontinued .
100,Speaker,I loved the sound of these and the Polk and Klipsich floorstandings of similar characteristics .
100,Speaker,"With the JBLs at a fraction of the price here on Amazon , it was no question ."
100,Speaker,The only issue was what model to get ... I heard very little difference in qualtiy between the E60s and E80s .
100,Speaker,"The dual 6 '' put out a bit lower frequencies , but the difference was so small that I would n't be able to notice without the speakers side by side ."
100,Speaker,"Living in a small college apartment the E90s and E100s were beautiful , but a bit overkill for what I needed ."
100,Speaker,I deceided on these over the E60s with the hopes that a single 8 '' would draw less from my amp than the dual 6 '' for a bit less money .
100,Speaker,"Beautiful home theater and music speaker ... crisp highs , defined mids , and respectable bass ."
100,Speaker,"They are a bit top heavy , as any tower will be ."
100,Speaker,"and I love extremely low , loud bass , and as such , I suplemented the system with a sweet JBL sub ."
100,Speaker,"Movies sound great : Saving Private Ryan , Fifth Element , 40 year old virgin , Anchorman , etc. ."
100,Speaker,"Music is also fantastic -LRB- with different amp settings tuned for genre -RRB- : Ambient , electronica , hip-hop , rap , jazz , 80s , classical , rock ."
100,Speaker,"Ulrich Schnauss , Bonobo , DJ Shadow , Busta , Snoop , E40 , Louis Armstrong , Michael Jackson , Bach , Korn , Metallica , Hoobastank , 311 ."
100,Speaker,If you 're looking for a quality tower speaker ... this is it .
100,Speaker,"Bass fanatics , look at the S120PII ."
100,Speaker,you wo n't regret it .
100,Speaker,These a great speakers - full of sound .
100,Speaker,The bass is solid and can be quite impressive if turned up .
100,Speaker,The speakers look nice and are easy to use .
100,Speaker,"This is a great portable speaker system , but wanted to let people know that if your ipod is in an iSkin case you can not dock the ipod without first removing the skin ."
100,Speaker,I spent a lot of time looking online for this information and finally took my ipod and iskin to a store to test it out and learned this .
100,Speaker,"if you 're okay with removing the skin each time you want to use the speaker system , then by all means purchase these speakers as they are great !"
100,Speaker,Logitech have a way of seeing what is needed in any given area and bringing it to fruition .
100,Speaker,Hence the Logitech Portable Speakers are the most obvious product for personal use in this kind of area .
100,Speaker,"I have a 2 dollar radio about the same size as this unit , and whilst it is not as sturdy , it has lasted ."
100,Speaker,"Most products will last if taken care of , and Logitech 's products are no exception to this rule , however , since they are somewhat , in fact a great deal more sturdy , than my old radio ."
100,Speaker,"The comparable product in quality is the old style Shelf Speaker popular in the 80 's , called the brick , but this unit does not have the weight of that product ."
100,Speaker,"The speakers perform very well , and with the bass boost , the sound fills outs exceedingly well ."
100,Speaker,"For a small , portable , unit , this allows you to listen to , as well as share Ipod music , and podcasts , in an intimate setting ."
100,Speaker,An excellent product with excellent and typically superb Logitech production values .
100,Speaker,"I have owned my 5500s for a couple of years now and still love them , at least in general ."
100,Speaker,For the price there 's nothing better .
100,Speaker,I especially love the ` remote ' controller stand with it 's big volume knob and simple selector buttons .
100,Speaker,I 've tried to find a full-size receiver with something comparable but there 's nothing .
100,Speaker,The 5500 is effectively a ` receiver ' in that it has multiple inputs and full Dolby and DTS processing -LRB- just no radio : - -RRB- The one real problem I 've had was something that I did n't even notice until months after I 'd purchased it .
100,Speaker,When I mute the optical input the sub-woofer IS NOT muted ?!
100,Speaker,"I have my TV 's tuner connected to the optical and my HTPC connected to the coax , and I mostly use the computer to watch recordings ."
100,Speaker,"So it was only on the rare occasion that I was watching a live broadcast \* AND \* hit mute during a commercial \* AND \* that the commercial had a 5.1 soundtrack -LRB- with sub-woofer sounds , i.e. , the '' .1 '' part -RRB- that I realized there was something wrong ."
100,Speaker,I would be interested to know if any other 5500 owners have the same problem as Logitech tech support said it was an unknown problem .
100,Speaker,They offered to replace my controller but -- important to note -- they were unwilling to cross-ship it .
100,Speaker,So I would have had to go without surround sound while waiting\/trusting them to send me a replacement asap .
100,Speaker,It just was n't worth it and so I 've had to live with the problem -LRB- infrequent as it is -RRB- .
100,Speaker,This is not exactlly what I expected but I was plesentlly surprised .
100,Speaker,The sound quality is really good .
100,Speaker,The size is small .
100,Speaker,The way I have to put in my I-Pod was a little tricky but when it was done the speakers sound really good .
100,Speaker,Ive only had it a few days so I cant say anymore than that .
100,Speaker,I had the Klipsh promedia speakers before the corsair 2500 also and I can tell you the klipsh does not compare at all to the corsair .
100,Speaker,The Klipsh subwoofer is laughable .
100,Speaker,The Satellites are good but the corsair is more responsive and clean .
100,Speaker,The subwoofer of the corsair is miles ahead of the Klipsh .
100,Speaker,You pay for what you get .
100,Speaker,I have sb titanium fatility pro sound card .
100,Speaker,DO NOT PURCHASE ... this item will not hold a charge and spontaneously deletes the downloads ... spend the $ $ for the iPod .
100,Speaker,"Also , Amamzon will not refund me , does n't have a phone number for the manufacturer or any other contact info for Visul Land ."
100,Speaker,I was n't quite sure what to make of this speaker when it arrived .
100,Speaker,"I have no experience with ` speaker bars ' as my home theater system consists of traditional front speakers , center channel , and four rear speakers ."
100,Speaker,The speaker arived in excellent condition .
100,Speaker,The styrofoam inserts kept everything secure and undamaged .
100,Speaker,"Enclosed were the instructions , a wall mounting bracket , and a bracket for placing the speaker on a shelf ."
100,Speaker,"My inital thought was `` damn , this thing is a beast '' ."
100,Speaker,I could probably battle Orcs in the front yard with this speaker bar .
100,Speaker,The build quality is top notch .
100,Speaker,"Very tight joints , excellent black finish , and precise speaker wire hook-ups ."
100,Speaker,I chose to place the speaker on my home theater stand on the top shelf directly in front of the TV .
100,Speaker,My TV is a 46 '' Sony Bravia LCD with a Sony 7.1 home theater system .
100,Speaker,To test the speaker bar I used my new BluRay disc of Transformers 2 .
100,Speaker,Initially the sound was low and sounded `` off '' .
100,Speaker,Then I remembered to recalibrate the Sony audio since I added different speakers .
100,Speaker,After a quick calibration I fired up Transformers 2 .
100,Speaker,My initial reaction was `` WOW '' .
100,Speaker,The front sound comes directly from the front of the TV as sound should .
100,Speaker,I did n't realize that having front speakers off to the sides of the TV would make so much difference .
100,Speaker,"The sound was crisp , clear , and no distortion ."
100,Speaker,I cranked the audio up to level 40 during the best Decepticon battle .
100,Speaker,The speaker bar response was spot-on .
100,Speaker,The sounds were as the movie directors intended .
100,Speaker,I did n't get any wierd sounds from the side speakers like I did with my old front speakers .
100,Speaker,I was able to enjoy the Transformers even more than my initial viewing .
100,Speaker,For a second test I tuned into a show on ScienceHD .
100,Speaker,"Again , the sounds were spot-on and projected from where they should , the front of the TV ."
100,Speaker,Very nice since this was a normal cable HD program .
100,Speaker,I 'm quite happy with my new speaker bar .
100,Speaker,I 'm kicking myself for not embracing this technology earlier .
100,Speaker,"For those of you looking for excellent sound reproduction , expecially during a raging Decepticon battle , look no further ."
100,Speaker,This Pinnacle speaker bar is well worth the money .
100,Speaker,"It also has a 10 year warranty , which is just icing on the cake ."
100,Speaker,I recommend it to no one .
100,Speaker,Save you 're money and keep shopping .
100,Speaker,Over for the price this is a good unit .
100,Speaker,"Sound quality is great , bass quality is beyond good ."
100,Speaker,Build quality is great .
100,Speaker,The remote control and reciever not so good .
100,Speaker,The buttons are confusing and super small .
100,Speaker,When left on for 8 + hours you get a unusual Humm that does n't go away till cooled off .
100,Speaker,Still for the price you ca n't find better for the cost .
100,Speaker,I 'm part of the group that has had no luck with these .
100,Speaker,"They worked in the beginning ... then something fried inside the sub ... returned them , got new ones ... Same thing happened ... now they are unuseable ."
100,Speaker,They start to go when you hear the light crackling ... then it moves into the bass distortion mode ... now they just hum loudly with intermitent loud crackling .
100,Speaker,"I 'm now shopping for new speaker and when I saw that they were still available I just wanted to see what other folks were saying about them ... WOW , I 'm not alone !"
100,Speaker,"They look cool but they have a quality issue for sure ... hit or miss I guess , a gamble for sure !"
100,Speaker,"This audio bar has a great sound , even when i turn it up to the highest level on my laptop ."
100,Speaker,It only bother 's me when i want the laptop in my lap so i need the screen down a little but this device pulls it way back down .
100,Speaker,Other than that the sound is so crisp and clear and I would still purchase this all over again .
100,Speaker,"If anything sometimes I just lay it behind my laptop when it 's on the table or you could just have it laying next to you , like on the couch or something ."
100,Speaker,The sound is so good that my boyfriend wants one now !
100,Speaker,I purchased 4 pairs of theese speakers and installed them in my family room -LRB- I only used 7 -RRB- for a surround sound system .
100,Speaker,they were easy to install and ended up using 300 feet of cable .
100,Speaker,For the price of theese speakers the sound that comes out is unbelievable .
100,Speaker,Billy Joel was n't kidding when he said you get more mileage from a cheep pair of speakers .
100,Speaker,The frist thing I did was put Ice Age in the Blueray Player and the THX sound check was AWESOM .
100,Speaker,My wife who really could care less about thees things was impressed I do n't think I will ever go to the movie theater again .
100,Speaker,I highly recomend theese speakers .
100,Speaker,"As always , super quick shipping by Amazon , items arrived in great shape ."
100,Speaker,"Assembly of the stands is very straightforward , and well detailed in the instructions ."
100,Speaker,"They are very sturdy , and have no trouble balance wise , or handling oddly shaped speakers ."
100,Speaker,"There are a few different mounting methods , including screws , and double back tape ."
100,Speaker,"Black ones are very unobtrusive , and kind of discrete ."
100,Speaker,I have no problem at all recommending these stands .
100,Speaker,I 'm a late user to this type of entertainment ... I still use CD 's but was recently given an Ipod and do n't know how I lived without it for so long !
100,Speaker,My wife and I travel and I thought I might be able to find a portable speaker system so that we could enjoy our music when away from home .
100,Speaker,This is my second purchase of this type of speaker and as with the first ... THIS IS N'T WHAT YOU WANT !
100,Speaker,The sound is clear and clean but if your not on top of it you ca n't hear a thing .
100,Speaker,I 'm sure it would and can be useful in a different setting ; one where you would only need your volume to be at a whisper .
100,Speaker,I plan on keeping this unit for those times when using my ear buds is n't the best of ideas but this unit would n't fit my need say in a hotel room when I 'm trying to set the mood with a little music .
100,Speaker,Good quality for a small portable speaker .
100,Speaker,Convenience because it works through the USB port .
100,Speaker,I wished that they could make the volumn a little bit louder .
100,Speaker,"After seeing and hearing the sound of the I-Tour Pop speaker , I was sold ."
100,Speaker,So much so that I 've already ordered 5 of the speakers for all the young adult children in our family for Christmas .
100,Speaker,"I 've been surprised at how many uses I 've found for it , I 've used it with my laptop in the kitchen , and attached to my iphone 4 , I 've used it in the car , put it on the ledge in the kitchen above the sink and watched movies while doing the dishes , and carried it from room to room while I 've listened to Pandora ."
100,Speaker,Its tiny and has really decent sound for something so small .
100,Speaker,The rechargeable battery is a great feature .
100,Speaker,Very good value for the money .
100,Speaker,I am a very pleased customer .
100,Speaker,I love this little speaker .
100,Speaker,I had purchased a black one some time ago that I was also crazy about so I bought this to have with my other devices .
100,Speaker,I was surprised how good the sound was and I especially like to use it when I am listening to audio books .
100,Speaker,Both the black and the white speakers are economically priced and worth it .
100,Speaker,"The speakers are nice , no question about it ; the sound is good for the size ; the range is what you might expect from speakers this size -LRB- perhaps even better than expected -RRB- ."
100,Speaker,"However , I am still a little disappointed when you come down to the overall feeling I get from the purchase ."
100,Speaker,"To start with , I bought these for my wife to use with her iPod ."
100,Speaker,There are no incompatibility problems and they work fine .
100,Speaker,"I do find the lack of a way to turn them off , short of unplugging them a bit of a shortcoming ."
100,Speaker,"The range of response seems a little limited to me -LRB- changing the EQ setting on the iPod produces a definite change in the sound , but I would expect a little more richness in the changes -RRB- ."
100,Speaker,"The size is a bit more than I expected from Bose , a company that excels at putting good sound in small packages ."
100,Speaker,"Lastly , I feel that the speakers were over priced for what I got -LRB- unless there is some inherent benefit in the Bose label that I do n't know of -RRB- ."
100,Speaker,"Bottom line , I have a better set of speakers , in the Creative Labs I-Trigue 2200 2.0 Speakers , on my computer -LRB- at least to my ears -RRB- , for less than half the cost ."
100,Speaker,"So think hard and shop around before you jump on the Bose name , or better yet , if you can , try them out first ."
100,Speaker,"This portable speaker is easy to use , powerful enough for everyday use , and available at a pretty decent price ."
100,Speaker,It 's been working continuously as background music in my office for the past year without a hitch .
100,Speaker,The battery has a great life and the sound quality is very good -LRB- not professional but definitely good enough for the average consumer -RRB- .
100,Speaker,I recommend it over its more expensive counterparts .
100,Speaker,Awesome sound system .
100,Speaker,"Had a JVC system that was 6 years old and I thought it was good , but the Onkyo sound is amazing !"
100,Speaker,"It was easy to install all of the components and directions were easy to understand , even for an old guy like me ."
100,Speaker,The only drawback is the speaker wire is very thin .
100,Speaker,I would think that a quality system like this would have come with at least 18 or 16 guage wire .
100,Speaker,I bought this item along with a couple of other external speakers in an effort to find a good set to use in my elderly car -LRB- speaker system died -RRB- .
100,Speaker,"This set is not my preferred to use in my car -LRB- I use the JBL On Tour - great sound for a small , compact speaker -RRB- , but I was very impressed with the Phillip speaker sound and use them very regularly around the house ."
100,Speaker,"For the price , the sound is great and their portability -LRB- pack down to a large egg-shape -RRB- is quite good ."
100,Speaker,You ca n't go wrong with these if what you are looking for is a good sound in a small package !
100,Speaker,for what a pain in the ass setting clocks are is im walking on freaking sunshine .
100,Speaker,the soft orange glow at the base is a nice nightlight .
100,Speaker,and the sound well there is no complaints about that .
100,Speaker,It 's loud and the quality is good .
100,Speaker,A + + + + + + product and very well built for apple users in mind ... ... oh yeah theres a usb port in the back for you droid people .
100,Speaker,I was unsure myself about this system but I did enough research to take the plunge and am I glad I did .
100,Speaker,"My basement flooded recently ruining 2 sets of floor speakers leaving us listening to our Bose docking box for Iphone which we all know is great for travel , outside etc. ."
100,Speaker,"However , the Bose station did not fill the 3 room basement as we wanted so I started searching new speakers ."
100,Speaker,"The thought of buying 2 new sets of floor speakers for 300-500 $ a pair just did not make sense , plus if we flood again would I need to put them up on blocks etc. ."
100,Speaker,I have yet to here bookshelf speakers I like thus I turned to wireless options and found Sonos .
100,Speaker,"The sound is great , not as good as my $ 1000 each Klipsch R7s , but come on , for the size and price , you will not beat these units ."
100,Speaker,"I turned them up loud , ACDC Thunderstruck , wow , we rocked out , no distortion , had to back them down , lol ."
100,Speaker,"The S5 can be run solo by itself , acts as both left and right in one room , OR you can `` pair '' 2 S5 units and have one be left and one right as I did in a very large room ."
100,Speaker,"The only connection the S5 units require is an electrical outlet , rest is wireless unless you need to connect it to a router -LRB- no Bridge -RRB- or you have something to input via jack in back -LRB- ipod -RRB- ."
100,Speaker,"Remember , the music comes from any online source you can think of and your music libraries on your home network -LRB- I tunes , windows media player etc. -RRB- ."
100,Speaker,"At this point , someone Geekier than me is probably thinking of my many mistakes , omissions and lay speak but I do n't care , I do n't need your corrections , just move on ."
100,Speaker,The controller can be a Sonos one or an app for your Iphone or a controller downloaded to your PC or Mac .
100,Speaker,"I chose all 3 so I can control it anywhere , anytime , but by far the Iphone app is just stupid fun and cool ."
100,Speaker,You can control everything you need to while sitting anywhere in your home as long as you have your home wifi .
100,Speaker,"You can control each S5 player seperately , what music and what volume , tone , pause etc , all independent of other players !"
100,Speaker,You understand ?
100,Speaker,"If you have 6 of the players around your home you can play 6 different sources of music , at 6 different volumes , pause some or all , and this is all done from your Iphone !"
100,Speaker,"And you can have multiple controllers -LRB- 12 I think -RRB- , so my wife and I can fight over the volume settings while we are in different areas of the house , is hilarious ."
100,Speaker,"Well enough for this review , I just ordered the Sonos 90 unit to connect my home stereo system into the Sonos system , this unit utilizes your existing amp -LRB- receiver -RRB- and speakers and makes another zone player out of them , too cool ."
100,Speaker,"I can listen to my albums again , is crazy , good luck !"
100,Speaker,"Well , I can not complain about the volume , bass or mounting abilities of the system ."
100,Speaker,I did have a surround speaker buzz and crackle after 5 months .
100,Speaker,That 's the only reason I have not given this system a 5 star rating .
100,Speaker,I replaced the speaker with an ebay purchase and hope that will be the only replacement I have to worry about for a while .
100,Speaker,These INSTEN `` Folding Speakers '' are a surprisingly good value for decent quality portable speakers !
100,Speaker,"We own two sets of these -LRB- black -RRB- and I am very pleased with the performance of the these compact speakers , especially at the low price these sell for here on Amazon ."
100,Speaker,"Here are my observations : Pros : + Folding ; these have a very clever design that allows them to fold in to a small cube for easy transporting + Good Sound ; produces fairly good sound at all but the highest volume levels -LRB- see `` Cons '' , below -RRB- , at least to my untrained ear + Universal Connector ; the unit uses a standard mini connector , so this can be used with all of MP3 players + Power Options ; comes with a USB power cable or it can use 4 x AAA batteries ."
100,Speaker,"You can also use a 6v DC power supply -LRB- not included -RRB- Cons : - Bad Instructions ; like many products of this type the instructions manual is lacking and , in this case , erroneously lists the power requirements as AC when it should be DC ."
100,Speaker,Very compact and portable just as described with great sound quality .
100,Speaker,Would definatley recommend to a friend and its volume can fill a small house for such a small speaker system .
100,Speaker,This product is good enough to integrate my clarion cx501 to my Toyota camry 2001 mode .
100,Speaker,It works flawlessly during installation of cx501 .
100,Speaker,I had heard one of these in a colleague 's office and was amazed ... I like mine too !
100,Speaker,"I was looking for an inexpensive , room-suited ipod speaker and this is what I got ."
100,Speaker,"The volume is loud enough , but at louder levels there is noticable vibration and some distortion ."
100,Speaker,My biggest problem with this speaker is the incompatibility with my 2nd generation iPod Nano .
100,Speaker,"A new dock was added I see , but the iPod can not be played with the dock unless I hold down the top ."
100,Speaker,"It works fine without the dock , but it 's shaky and unstable ."
100,Speaker,"So besides the annoyances , this is a fine speaker for the amount I paid ."
100,Speaker,For the cost of this product i could not ask for more .
100,Speaker,The sound quality is very exceptable .
100,Speaker,"The only issue i have against the speakers is its a little on the low tone side , but still is very good , and you can set your equalizer to make up for it ."
100,Speaker,"All in all , could n't be more happy with the purchase ."
100,Speaker,Easy set up and the picture was crystal clear .
100,Speaker,I use it for the xbox as well as my computer and I cried with joy .
100,Speaker,OK enough said just buy it .
100,Speaker,Love this speaker .
100,Speaker,Sounds awesome .
100,Speaker,Works super easy .
100,Speaker,Looks great .
100,Speaker,Seems to be durable enough but I 've only had it a few weeks so we 'll see .
100,Speaker,My only complaint is like others here ... it randomly disconnects from the bluetooth and it 's really annoying when it does because it does it so often .
100,Speaker,"If it did n't do that , it would be perfect ."
100,Speaker,"Because of that though , I am tempted to send it back ."
100,Speaker,This little item blew my sock off when I heard the sound of it .
100,Speaker,full spectrum sound from full base to great highs .
100,Speaker,it sounds great out on the patio or on my night stand .
100,Speaker,I would recomend this unit to anyone .
100,Speaker,I have found this little device to be quite fun to use .
100,Speaker,The range seems quite good even through walls .
100,Speaker,I mainly use it with my Apple IPad and it really sounds quite good for it diminutive size .
100,Speaker,"I find the issue with it connecting to be a little problematic , but it connects eventually ."
100,Speaker,Not bad overall .
100,Speaker,"These are great if you want radio , but your radio is too far away to hear and you do n't want to blast it ."
100,Speaker,"The range is great , I can list to my radio anywhere in the house ."
100,Speaker,I just move my speaker to whatever room I 'm cleaning or whatever room I want to listen to the music at .
100,Speaker,"If you are hosting a party and want music to play throughout your house , this would be a great option as well ."
100,Speaker,All you need is an outlet and you are good to go !
100,Speaker,I 'm a big fan of lapdesks for my netbook and notebook PCs .
100,Speaker,I use them to protect my legs from the heat output as well as for comfort .
100,Speaker,"When Logitech introduced their new line of lapdesks with built-in external speakers for portable computers , I was so excited !"
100,Speaker,"While my laptop and netbook have decent speakers , the volume on such devices is inherently lower than with standard speakers , making it harder to hear some audio ."
100,Speaker,Logitech 's N550 Speaker Lapdesk wins in the area of comfort .
100,Speaker,The padded underside is great even when set on bare legs and the unit is angled for a comfortable typing experience .
100,Speaker,The speakers themselves sound really good .
100,Speaker,Powering it from the laptop or netbook 's USB port keeps your computing experience truly portable as you do n't need to plug in to an external power source .
100,Speaker,"Even better , you do n't have to worry about constantly replacing batteries ."
100,Speaker,"The right side of the lapdesk has three convenienctly placed volume control buttons : Mute , Volume Up , and Volume Down ."
100,Speaker,Installing the lapdesk on both Windows XP and Windows Vista computers was a snap - the drivers installed automatically as soon as the device was plugged in with no need for a software install or a reboot .
100,Speaker,One thing I missed was an area for an external mouse .
100,Speaker,I almost always use one with both my netbook and my laptop .
100,Speaker,"While the netbook is small enough to leave room for an external mouse , there really is n't enough room for it with my laptop , which is 14 '' ."
100,Speaker,"Which brings me to the next point : this is advertised as being for small laptops and netbooks that are 14 '' and under in size , and that is certainly true ."
100,Speaker,"All in all , this is a very good option for anyone who has a small portable computer and wants a lapdesk and external speakers ."
100,Speaker,This is one of the nicest electronic devices that I 've ever owned .
100,Speaker,This is nice enough that it will go with any deluxe home configuration .
100,Speaker,"The speakers are pretty small , so they wo n't take up a lot of space , but they play as loud as you want them to , and they have great quality ."
100,Speaker,I paired this very easily to two different Android phones .
100,Speaker,"For inputs , you can either use Bluetooth or a standard audio jack ."
100,Speaker,It also has a headphone out .
100,Speaker,This means that the device is discoverable .
100,Speaker,"\* If the light blinks blue slowly , then you did n't press the Bluetooth button long enough \* Turn on Bluetooth on your Android \* Scan for devices on your Android \* On your Android , the device name will be , `` Creative T12 Wireless '' \* Choose `` Pair with this device '' on your Android ."
100,Speaker,I never needed a password .
100,Speaker,"\* It will automatically pair , and now you can play music ."
100,Speaker,This product is amazing !!!
100,Speaker,The sound this slim design puts out !!
100,Speaker,I could n't beleive what I purchased after I received the item .
100,Speaker,Very cheap quality item and beside that one of the speaker was bad and the sound out of it was like you are whisling .
100,Speaker,Do n't purchase it .
100,Speaker,THIS PRODUCT WAS AS ADVERTISED AND FULFILLED MY EXPECTATIONS .
100,Speaker,I RECOMMEND THIS PRODUCT AND WOULD BUY IT AGAIN IF NEEDED .
100,Speaker,AGAIN THIS PRODUCT IS RECOMMENDED BY THIS REVIEWER .
100,Speaker,"It 's a fun little gadget , do n't expect high definition sound ."
100,Speaker,I had read about the soundbugs on various websites in the past ; I eventually bought it out of curiosity .
100,Speaker,"The best use that I found so far for the soundbug , is putting it on the glass of the sliding balcony door to listen to the music outside , while keeping the door shut -LRB- because of the A\/C , for example -RRB- ."
100,Speaker,Another use is to connect it to a portable mp3 player ...
100,Speaker,I purchased these for my desk at work .
100,Speaker,They sound really good just as the reviews say .
100,Speaker,A little bit of control over the mids would be nice but the bass is solid for the size .
100,Speaker,They are n't quite as loud as some of the reviews seem to imply but that could be because of the acoutics of the area they are in .
100,Speaker,The switch being in the back is a little awkward as the other reviews also mention and the `` pulse '' is n't really all that but that is irrelevant to me .
100,Speaker,They do look cool in the dark though .
100,Speaker,Overall I would reccomend these to someone who wants a set of small but effective computer speakers at a reasonable price .
100,Speaker,I tried these speakers and found them to preform well below expectations for this price .
100,Speaker,Bought the Klipsch 2.1 and found them clearly superior to these .
100,Speaker,"If you are concerned about looks , get these ."
100,Speaker,"If you want good sound , STAY AWAY !!!"
100,Speaker,Best HT upgrade I 've made in over 2 years .
100,Speaker,I am a cheapskate when it comes to spending .
100,Speaker,"I always obsess about researching others reviews before I pull the trigger , especially when it comes to electronics or books ."
100,Speaker,I will have to wholeheartedly agree with others here about the quality of this speaker .
